idade,estado_civil,num_dependentes,renda_mensal,score_credito,num_emprestimos,valor_divida,historico_atraso,meses_emprego,tipo_conta,razao_divida_renda,inadimplente
60,Casado,2,3823.22,517,2,2466.39,0,80,Corrente,0.0538,0
66,Casado,2,5104.28,786,0,680.97,1,0,Poupança,0.0111,0
68,Casado,0,5542.25,481,0,8022.16,0,25,Corrente,0.1206,1
30,Solteiro,0,5142.16,538,0,3676.69,0,11,Poupança,0.0596,0
68,Solteiro,1,1496.17,564,0,360.64,0,11,Poupança,0.0201,0
24,Casado,2,3866.84,653,1,477.91,0,17,Corrente,0.0103,0
47,Solteiro,1,5524.61,570,1,7404.88,0,20,Poupança,0.1117,1
44,Casado,0,8446.78,402,2,4809.68,1,74,Premium,0.0475,0
36,Casado,0,3820.19,774,1,2816.58,1,89,Corrente,0.0614,0
19,Divorciado,2,5877.1,539,0,1525.27,0,113,Premium,0.0216,0
62,Solteiro,2,6695.38,902,4,5271.02,0,128,Premium,0.0656,1
37,Casado,0,4008.43,645,3,3840.89,0,68,Corrente,0.0799,0
55,Casado,0,7371.02,790,0,2867.86,1,13,Poupança,0.0324,1
41,Solteiro,0,7505.43,694,1,1108.65,1,4,Salário,0.0123,0
39,Solteiro,0,7950.96,797,0,17719.83,0,108,Salário,0.1857,0
68,Solteiro,1,5646.08,685,4,21507.82,0,22,Salário,0.3174,0
23,Solteiro,0,10400.34,635,1,4677.1,0,105,Corrente,0.0375,0
59,Solteiro,2,2961.79,763,0,5979.31,0,0,Premium,0.1682,1
60,Casado,2,9810.19,972,2,5392.13,0,42,Corrente,0.0458,0
39,Casado,4,6420.75,559,2,7522.85,0,3,Poupança,0.0976,1
32,Solteiro,3,7850.97,719,1,337.23,1,6,Salário,0.0036,1
18,Solteiro,0,3699.91,599,1,18204.6,0,18,Corrente,0.41,0
71,Solteiro,0,6611.19,675,1,9332.17,1,3,Poupança,0.1176,0
72,Casado,1,8067.44,606,1,4592.63,1,20,Poupança,0.0474,1
31,Solteiro,2,1781.6,276,1,4640.79,0,27,Premium,0.2171,0
19,Casado,0,4091.68,569,3,2355.36,0,63,Poupança,0.048,0
24,Solteiro,1,1200.0,749,3,3951.9,0,14,Poupança,0.2744,1
21,Solteiro,0,4054.17,485,2,11749.52,1,55,Corrente,0.2415,0
65,Divorciado,0,2459.98,738,2,5975.85,0,47,Corrente,0.2024,1
68,Solteiro,2,3955.58,627,2,1732.85,1,108,Corrente,0.0365,1
26,Solteiro,2,11809.11,571,1,10049.43,1,1,Poupança,0.0709,0
60,Solteiro,1,8794.51,735,2,19691.66,0,76,Poupança,0.1866,0
28,Viúvo,3,1200.0,702,0,153.06,0,96,Corrente,0.0106,0
38,Casado,0,5889.35,663,0,342.63,0,78,Corrente,0.0048,1
52,Casado,0,6497.33,752,0,15637.95,0,33,Corrente,0.2006,0
59,Viúvo,1,3655.26,630,2,2437.58,0,24,Salário,0.0556,0
67,Solteiro,2,4945.77,353,2,5828.78,1,12,Corrente,0.0982,1
20,Viúvo,2,5189.96,543,1,6953.93,0,54,Poupança,0.1117,0
29,Solteiro,0,1200.0,329,1,4313.85,0,12,Salário,0.2996,0
33,Casado,4,1921.68,698,3,7228.36,1,1,Salário,0.3135,1
35,Casado,1,4930.74,734,0,3073.57,0,48,Poupança,0.0519,0
74,Casado,1,4748.51,741,1,17663.93,0,69,Corrente,0.31,0
62,Divorciado,2,2728.59,673,3,995.25,0,47,Corrente,0.0304,1
36,Solteiro,3,2514.06,745,2,6331.15,0,108,Corrente,0.2099,0
73,Viúvo,2,4275.55,363,1,9737.38,0,1,Salário,0.1898,0
46,Casado,4,6715.38,583,1,6021.75,0,25,Corrente,0.0747,0
46,Casado,0,4308.79,387,4,3997.43,0,7,Corrente,0.0773,0
42,Viúvo,2,8556.83,546,1,4831.75,0,43,Corrente,0.0471,1
26,Solteiro,3,2760.45,842,3,1581.54,0,54,Poupança,0.0477,0
71,Divorciado,1,4982.77,763,3,4220.32,0,6,Corrente,0.0706,0
18,Casado,1,3614.26,699,3,5566.17,0,35,Corrente,0.1283,0
27,Casado,4,5969.9,572,0,19167.58,0,20,Corrente,0.2676,0
31,Solteiro,0,2546.03,450,1,7216.78,1,7,Poupança,0.2362,1
33,Casado,1,9318.49,628,1,7084.11,0,15,Corrente,0.0634,0
25,Casado,3,1200.0,766,1,1162.52,1,9,Poupança,0.0807,0
19,Casado,3,8788.7,661,1,22443.03,1,25,Poupança,0.2128,1
56,Solteiro,4,4724.97,362,1,1949.53,0,24,Poupança,0.0344,0
73,Solteiro,3,5881.06,615,1,5263.47,0,58,Corrente,0.0746,0
24,Divorciado,0,7836.31,313,2,1648.77,0,0,Poupança,0.0175,0
34,Solteiro,3,6644.15,720,1,5371.34,0,42,Poupança,0.0674,0
46,Casado,1,2674.93,496,1,5841.52,1,46,Corrente,0.182,1
70,Viúvo,2,6000.22,416,1,15143.78,1,30,Corrente,0.2103,0
57,Solteiro,1,9168.68,722,2,7274.23,0,53,Premium,0.0661,0
61,Solteiro,3,2281.77,683,0,320.56,1,0,Corrente,0.0117,1
51,Casado,2,9796.07,634,2,265.51,1,1,Poupança,0.0023,0
41,Solteiro,3,5464.26,928,1,32352.52,0,46,Corrente,0.4934,1
29,Casado,0,3416.93,695,2,2120.94,1,38,Poupança,0.0517,0
67,Casado,0,2266.78,503,3,2207.66,0,76,Corrente,0.0812,1
63,Casado,1,3941.78,677,2,16844.25,1,21,Salário,0.3561,1
19,Casado,0,1200.0,557,2,1970.33,1,27,Corrente,0.1368,1
58,Casado,2,3461.89,790,4,358.06,0,67,Corrente,0.0086,0
22,Casado,0,3842.68,642,0,11922.1,0,39,Salário,0.2585,0
60,Solteiro,2,1813.97,656,1,16937.44,1,39,Corrente,0.7781,1
65,Casado,0,6369.61,383,4,1308.75,0,33,Corrente,0.0171,0
25,Divorciado,0,3953.08,609,3,3665.76,0,121,Salário,0.0773,0
42,Casado,2,2910.51,591,2,8354.24,0,39,Premium,0.2392,0
25,Casado,1,3686.67,446,1,2958.16,0,5,Corrente,0.0669,0
50,Solteiro,0,5387.77,566,1,10265.51,0,10,Poupança,0.1588,1
70,Solteiro,0,4683.05,665,3,4444.04,0,4,Corrente,0.0791,1
22,Solteiro,0,2747.56,599,2,2381.34,1,31,Poupança,0.0722,0
40,Solteiro,2,4814.13,388,1,7180.19,1,1,Salário,0.1243,0
73,Viúvo,0,4373.31,559,0,48289.52,1,28,Poupança,0.9202,0
35,Solteiro,1,1651.34,529,3,7141.6,0,56,Corrente,0.3604,1
25,Divorciado,2,3778.74,629,2,9899.97,0,16,Corrente,0.2183,0
45,Solteiro,1,5948.35,612,4,572.48,0,13,Poupança,0.008,0
46,Solteiro,2,5930.35,538,1,2304.38,0,0,Poupança,0.0324,0
55,Casado,0,3925.09,532,1,17889.72,1,16,Poupança,0.3798,0
35,Solteiro,3,6191.93,610,1,4262.23,0,8,Corrente,0.0574,0
72,Casado,1,2050.11,744,1,1656.64,1,123,Corrente,0.0673,0
47,Viúvo,0,2127.53,641,1,3750.04,1,82,Salário,0.1469,1
34,Divorciado,3,3871.86,813,0,360.97,0,1,Corrente,0.0078,0
72,Solteiro,2,8243.92,769,1,3370.17,1,76,Salário,0.0341,0
70,Casado,2,4908.13,824,1,13864.93,1,3,Poupança,0.2354,1
46,Solteiro,3,3811.59,805,3,23279.71,0,15,Salário,0.509,0
19,Divorciado,0,8360.35,834,1,8436.31,0,36,Corrente,0.0841,0
52,Casado,3,3782.65,427,1,27508.17,1,25,Corrente,0.606,0
49,Solteiro,2,10086.83,697,2,10124.08,1,24,Premium,0.0836,0
26,Solteiro,1,3221.79,782,0,2801.77,0,58,Poupança,0.0725,0
54,Solteiro,0,1970.68,809,2,402.84,0,0,Corrente,0.017,0
65,Solteiro,0,4084.1,484,3,7349.89,0,82,Premium,0.15,1
24,Divorciado,3,3877.29,698,2,16513.9,0,48,Corrente,0.3549,0
59,Casado,0,2480.7,611,1,9291.28,0,128,Salário,0.3121,0
25,Viúvo,0,11004.94,877,3,3649.72,0,8,Corrente,0.0276,0
60,Solteiro,2,5296.57,391,4,8683.61,1,24,Salário,0.1366,1
41,Casado,2,5660.62,484,3,3976.59,0,14,Premium,0.0585,0
18,Solteiro,0,3345.3,328,1,4681.42,0,25,Corrente,0.1166,1
73,Casado,3,3055.83,621,2,15454.97,0,27,Corrente,0.4215,0
27,Solteiro,1,7063.9,939,2,3668.38,1,28,Poupança,0.0433,0
51,Solteiro,3,1200.0,593,1,3411.37,1,5,Corrente,0.2369,1
28,Casado,0,1642.84,615,1,10325.21,1,86,Poupança,0.5237,1
71,Solteiro,0,3881.73,682,3,19219.45,0,49,Poupança,0.4126,0
60,Casado,2,7877.62,582,1,3003.93,0,74,Corrente,0.0318,0
63,Casado,0,3563.71,654,3,6243.95,0,2,Premium,0.146,0
42,Solteiro,1,5540.38,658,5,10686.53,0,20,Salário,0.1607,0
44,Divorciado,0,4569.32,473,1,3766.27,0,13,Corrente,0.0687,0
54,Casado,2,7740.65,585,0,5375.98,0,63,Poupança,0.0579,0
62,Divorciado,3,1200.0,711,4,4334.93,0,10,Salário,0.301,0
66,Casado,3,6339.91,739,0,6195.9,0,36,Poupança,0.0814,0
19,Casado,4,4002.75,794,3,22589.45,0,30,Premium,0.4703,0
55,Casado,3,6812.21,650,0,2966.64,1,25,Corrente,0.0363,0
24,Divorciado,1,2451.79,653,1,14070.43,0,29,Corrente,0.4782,0
34,Casado,1,4560.98,712,1,8912.47,0,34,Poupança,0.1628,0
65,Solteiro,3,4243.73,510,1,6506.02,0,48,Corrente,0.1278,0
32,Solteiro,3,1993.91,504,4,23082.57,0,8,Corrente,0.9647,1
63,Casado,4,1298.97,581,0,13459.58,1,63,Poupança,0.8635,0
44,Solteiro,2,3048.97,408,0,6655.75,0,8,Corrente,0.1819,0
31,Solteiro,0,4824.83,661,2,1489.46,0,6,Corrente,0.0257,0
37,Solteiro,3,2607.72,757,4,3054.45,1,15,Corrente,0.0976,0
48,Casado,3,3674.82,493,1,10308.32,0,29,Corrente,0.2338,1
61,Solteiro,2,1200.0,665,3,6621.07,0,33,Corrente,0.4598,0
52,Casado,3,3573.38,505,0,14917.52,0,60,Corrente,0.3479,1
71,Casado,2,7058.97,447,3,28235.31,0,60,Premium,0.3333,0
67,Divorciado,3,6262.95,908,2,5521.67,0,36,Corrente,0.0735,0
60,Solteiro,0,4282.7,449,3,15633.31,1,34,Corrente,0.3042,1
52,Casado,3,5109.13,408,2,633.19,0,9,Premium,0.0103,0
34,Casado,0,2429.35,632,4,3540.18,0,1,Salário,0.1214,0
41,Casado,1,8561.1,640,1,13566.59,0,22,Corrente,0.1321,0
24,Casado,0,9669.41,700,2,1011.35,0,13,Salário,0.0087,0
39,Solteiro,1,4912.06,900,2,3972.75,0,6,Salário,0.0674,0
70,Viúvo,0,10976.71,483,1,6828.62,1,67,Salário,0.0518,0
42,Solteiro,4,2799.54,513,4,34562.13,0,22,Poupança,1.0288,1
24,Divorciado,2,1372.3,841,3,17207.55,1,76,Poupança,1.0449,0
55,Casado,3,2725.94,740,3,4805.72,0,66,Premium,0.1469,0
72,Solteiro,0,3951.27,720,1,5275.78,0,76,Poupança,0.1113,0
67,Casado,0,10280.17,511,3,439.84,0,84,Salário,0.0036,0
33,Solteiro,2,3797.1,768,1,864.32,0,44,Corrente,0.019,0
43,Casado,2,2350.86,720,4,30857.14,0,10,Salário,1.0938,0
48,Casado,1,2253.85,628,0,1824.89,0,32,Premium,0.0675,0
32,Solteiro,3,7350.06,512,2,10905.08,1,9,Corrente,0.1236,1
33,Solteiro,3,6993.25,616,0,1097.41,1,15,Corrente,0.0131,1
31,Casado,2,3286.3,847,2,1617.03,0,12,Salário,0.041,0
74,Solteiro,4,1200.0,435,1,1827.41,0,4,Salário,0.1269,0
60,Divorciado,2,1678.52,480,3,1577.81,0,101,Salário,0.0783,0
65,Casado,2,8803.11,505,3,1769.3,0,0,Premium,0.0167,0
64,Casado,1,6222.02,538,1,4319.44,0,19,Corrente,0.0579,0
72,Solteiro,0,4663.65,597,3,18649.73,1,4,Poupança,0.3332,1
24,Casado,0,9172.08,743,2,2849.6,0,44,Poupança,0.0259,0
68,Divorciado,2,9395.82,669,1,3085.04,1,48,Corrente,0.0274,0
21,Solteiro,2,4410.15,609,1,1782.02,1,17,Corrente,0.0337,0
45,Solteiro,1,4456.07,641,1,8054.69,0,1,Poupança,0.1506,0
51,Solteiro,2,3044.88,693,0,9621.79,1,64,Poupança,0.2633,1
38,Casado,0,3788.49,347,2,16368.24,1,5,Poupança,0.36,1
26,Casado,0,1200.0,760,2,15420.04,0,45,Poupança,1.0708,0
28,Casado,3,1200.0,476,1,18395.43,0,2,Poupança,1.2775,0
65,Casado,1,1200.0,533,4,371.94,0,2,Corrente,0.0258,1
36,Solteiro,0,7210.84,651,0,14112.09,0,35,Corrente,0.1631,0
35,Solteiro,1,1200.0,588,3,299.15,1,26,Poupança,0.0208,0
70,Solteiro,1,9374.91,673,3,964.64,0,25,Poupança,0.0086,0
26,Divorciado,2,2674.06,621,3,7817.52,1,25,Salário,0.2436,1
70,Casado,4,8843.37,556,2,1736.04,0,75,Poupança,0.0164,1
70,Casado,2,3587.36,829,0,2701.01,0,3,Salário,0.0627,0
52,Casado,2,1200.0,706,3,13126.42,0,53,Premium,0.9116,0
27,Solteiro,1,7709.45,645,2,33699.07,1,9,Poupança,0.3643,0
26,Solteiro,2,8004.66,703,3,598.4,0,9,Poupança,0.0062,0
34,Solteiro,1,2234.87,494,1,65.8,0,3,Premium,0.0025,0
50,Viúvo,0,3670.87,926,2,1244.71,1,90,Corrente,0.0283,0
26,Casado,3,2235.51,436,1,2225.27,0,71,Salário,0.083,0
43,Casado,1,4198.68,616,2,17609.67,1,15,Poupança,0.3495,0
24,Solteiro,1,4769.57,557,3,10650.08,0,35,Poupança,0.1861,0
48,Solteiro,0,3621.54,551,0,1833.38,1,36,Salário,0.0422,1
19,Casado,3,1200.0,531,0,3716.86,0,31,Corrente,0.2581,0
58,Casado,0,3047.8,484,0,66299.55,0,20,Corrente,1.8128,0
21,Divorciado,1,6258.8,778,0,14957.56,0,16,Corrente,0.1992,0
29,Casado,3,3977.75,419,1,2427.27,0,37,Salário,0.0509,0
27,Casado,1,3681.4,747,0,3343.18,0,45,Corrente,0.0757,0
65,Casado,3,2173.06,697,1,622.53,0,22,Poupança,0.0239,1
21,Viúvo,0,2974.87,542,2,11300.56,0,12,Corrente,0.3166,1
42,Casado,2,8022.37,679,3,2698.55,0,107,Poupança,0.028,1
51,Casado,4,1650.56,576,1,12705.89,1,4,Poupança,0.6415,1
47,Divorciado,1,6302.06,434,0,1974.55,0,16,Corrente,0.0261,0
56,Solteiro,2,4617.64,436,3,63.15,0,11,Corrente,0.0011,0
63,Divorciado,1,5112.03,698,1,6474.47,1,26,Corrente,0.1055,1
40,Solteiro,2,2669.11,690,1,4538.55,0,20,Corrente,0.1417,0
65,Casado,3,3620.56,636,1,12985.8,1,0,Poupança,0.2989,1
36,Casado,2,4485.7,541,4,3269.95,0,22,Poupança,0.0607,0
74,Casado,3,3198.33,571,1,6622.41,0,54,Corrente,0.1725,1
46,Casado,2,5328.58,551,4,8079.48,1,109,Corrente,0.1264,1
59,Casado,2,5643.6,337,1,1777.03,0,33,Poupança,0.0262,0
67,Solteiro,1,9931.77,609,0,37875.04,0,7,Premium,0.3178,1
63,Solteiro,2,5195.48,678,0,20471.48,0,8,Poupança,0.3284,0
66,Solteiro,3,1200.0,610,3,1980.1,0,64,Premium,0.1375,1
48,Casado,2,7407.55,865,2,2154.26,0,130,Poupança,0.0242,0
20,Casado,0,3990.32,449,2,16357.13,1,28,Salário,0.3416,0
46,Solteiro,1,9529.81,500,4,3568.22,0,6,Corrente,0.0312,0
28,Divorciado,2,8177.31,619,2,915.03,0,30,Poupança,0.0093,0
68,Casado,3,3236.83,636,0,11566.66,0,56,Corrente,0.2978,0
31,Casado,0,6304.76,314,2,10334.09,0,12,Salário,0.1366,1
30,Casado,0,3015.11,690,1,4761.39,0,27,Salário,0.1316,0
32,Solteiro,1,4506.73,637,2,31864.24,0,3,Salário,0.5892,0
54,Casado,0,6189.96,282,3,2561.6,0,7,Corrente,0.0345,1
50,Casado,4,7282.5,582,1,9995.23,0,3,Poupança,0.1144,0
72,Solteiro,1,6738.01,478,1,15487.04,1,87,Salário,0.1915,1
41,Viúvo,1,4687.47,532,2,3409.3,1,50,Corrente,0.0606,1
34,Divorciado,0,10708.56,399,0,1484.45,0,29,Corrente,0.0116,0
20,Casado,1,3587.45,662,1,16743.86,0,35,Poupança,0.3889,0
18,Divorciado,4,1200.0,864,2,16076.49,0,4,Corrente,1.1164,0
39,Divorciado,1,1200.0,639,1,2546.12,0,2,Corrente,0.1768,0
70,Solteiro,0,8185.02,276,0,10894.69,1,6,Salário,0.1109,0
47,Casado,0,4308.37,642,2,43.55,0,4,Premium,0.0008,0
68,Casado,4,4897.64,570,1,3533.67,0,55,Corrente,0.0601,0
23,Solteiro,4,3143.69,434,1,4397.49,1,2,Premium,0.1166,1
23,Solteiro,0,3368.24,653,5,12734.48,1,98,Salário,0.3151,0
65,Solteiro,2,2532.26,731,0,843.67,0,119,Poupança,0.0278,0
24,Casado,0,5677.88,499,0,10962.08,0,18,Salário,0.1609,0
20,Casado,2,4256.55,353,3,645.98,0,134,Premium,0.0126,1
41,Casado,0,5587.51,298,0,6194.0,0,42,Salário,0.0924,0
70,Solteiro,3,5348.6,500,4,1777.21,0,26,Corrente,0.0277,0
57,Solteiro,3,3435.3,576,2,836.91,0,7,Corrente,0.0203,0
23,Casado,0,1200.0,522,2,6075.89,0,20,Poupança,0.4219,0
65,Casado,1,1200.0,497,1,2357.69,0,6,Corrente,0.1637,0
66,Divorciado,0,12066.63,685,1,9127.18,0,52,Corrente,0.063,0
63,Divorciado,1,8195.43,669,3,4599.98,1,25,Poupança,0.0468,1
69,Divorciado,0,7850.46,629,0,3769.19,0,69,Corrente,0.04,0
31,Divorciado,0,2813.48,722,3,2237.87,1,3,Corrente,0.0663,1
73,Viúvo,4,4523.77,501,3,5611.11,0,78,Salário,0.1034,0
36,Casado,0,2461.59,435,2,955.88,1,56,Corrente,0.0324,0
63,Solteiro,3,1219.79,521,0,2.11,0,5,Poupança,0.0001,0
51,Solteiro,0,3028.07,511,2,65.61,0,34,Poupança,0.0018,0
62,Casado,1,7815.46,292,2,10170.84,0,170,Premium,0.1084,0
53,Solteiro,1,6601.86,518,0,15463.66,0,45,Corrente,0.1952,0
54,Solteiro,3,2074.88,765,3,10964.32,0,8,Corrente,0.4404,0
53,Viúvo,0,3712.96,720,0,1677.95,0,57,Poupança,0.0377,0
62,Solteiro,0,6372.81,678,4,392.54,0,25,Poupança,0.0051,0
60,Viúvo,2,3072.57,619,0,1392.09,0,15,Salário,0.0378,0
25,Casado,2,4698.97,817,1,3601.55,0,12,Corrente,0.0639,0
65,Casado,2,5504.62,440,2,9456.83,0,103,Corrente,0.1432,1
48,Casado,0,5477.33,455,0,18902.76,0,3,Corrente,0.2876,0
36,Solteiro,0,5135.36,768,0,17954.51,0,0,Salário,0.2914,0
47,Casado,3,2865.76,604,0,6361.13,0,199,Corrente,0.185,0
73,Solteiro,2,3122.56,499,3,1462.47,1,112,Corrente,0.039,1
66,Divorciado,2,1665.88,682,0,3730.96,1,37,Poupança,0.1866,0
65,Solteiro,0,1200.0,534,2,10372.12,0,47,Corrente,0.7203,0
44,Solteiro,0,4213.13,474,2,1074.71,0,17,Corrente,0.0213,0
62,Casado,3,6540.65,470,2,10270.08,0,17,Corrente,0.1308,0
39,Casado,2,1200.0,648,1,12152.27,0,149,Salário,0.8439,0
57,Casado,0,5182.43,630,1,12147.12,1,38,Poupança,0.1953,0
54,Casado,3,6461.58,827,4,3942.85,1,1,Poupança,0.0508,0
32,Solteiro,2,1200.0,556,3,10257.37,0,10,Poupança,0.7123,1
33,Casado,1,3823.55,553,4,4343.21,0,80,Premium,0.0947,1
21,Solteiro,1,8615.53,815,2,28226.58,0,1,Corrente,0.273,0
25,Solteiro,2,5879.85,747,3,11257.1,1,8,Corrente,0.1595,0
42,Solteiro,1,1200.0,621,4,3295.65,0,1,Salário,0.2289,0
45,Solteiro,2,6145.85,365,1,14367.04,1,12,Poupança,0.1948,0
27,Solteiro,2,2630.66,478,4,12266.86,0,0,Premium,0.3886,1
41,Casado,0,6228.27,441,0,5128.38,0,32,Poupança,0.0686,0
52,Solteiro,3,2774.8,605,0,9431.26,0,15,Salário,0.2832,0
31,Solteiro,1,4367.42,523,1,2757.51,0,63,Poupança,0.0526,0
37,Casado,1,3156.14,840,1,15578.22,0,35,Corrente,0.4113,0
38,Solteiro,2,4507.89,364,1,8676.52,0,50,Premium,0.1604,1
46,Casado,2,3081.8,425,2,1894.7,0,39,Poupança,0.0512,0
38,Divorciado,1,3941.15,636,2,8636.95,0,52,Corrente,0.1826,0
60,Casado,2,1560.99,678,3,4891.58,0,92,Corrente,0.2611,0
36,Divorciado,3,5726.65,211,1,15680.7,0,96,Corrente,0.2282,1
42,Solteiro,3,4938.21,339,1,4745.61,0,40,Corrente,0.0801,0
39,Solteiro,3,1200.0,560,2,4616.89,0,13,Corrente,0.3206,0
28,Casado,0,6982.29,803,2,17254.25,1,28,Corrente,0.2059,0
57,Casado,1,4059.28,883,3,1414.45,0,69,Salário,0.029,0
31,Divorciado,2,4904.41,537,1,11719.39,0,29,Poupança,0.1991,0
34,Solteiro,0,6411.4,574,0,20715.67,0,3,Corrente,0.2693,0
63,Casado,2,5320.61,474,4,5103.58,0,14,Corrente,0.0799,0
72,Casado,1,7413.01,694,0,9737.25,1,18,Salário,0.1095,1
56,Solteiro,0,3766.76,829,2,896.53,1,23,Salário,0.0198,1
70,Solteiro,0,7086.07,788,1,12167.87,0,81,Corrente,0.1431,0
66,Viúvo,0,4807.31,595,1,4519.96,0,105,Premium,0.0784,0
45,Solteiro,1,5769.08,474,3,23501.81,0,13,Corrente,0.3395,1
61,Divorciado,2,5509.07,601,1,10827.9,1,20,Corrente,0.1638,0
36,Casado,2,7601.83,807,0,8401.98,0,14,Corrente,0.0921,0
44,Casado,0,6303.53,539,3,22739.39,0,29,Premium,0.3006,1
48,Casado,0,3392.64,327,0,6949.15,0,33,Salário,0.1707,0
72,Divorciado,3,2896.83,545,1,6699.41,0,21,Poupança,0.1927,0
66,Solteiro,0,4375.61,558,2,8124.1,1,14,Poupança,0.1547,0
45,Solteiro,1,2599.75,326,1,3639.07,0,4,Corrente,0.1166,0
55,Casado,1,1869.52,634,2,2087.54,1,1,Corrente,0.0931,1
29,Casado,2,1200.0,675,1,5952.17,0,27,Corrente,0.4133,0
63,Solteiro,3,1200.0,878,1,4328.5,0,3,Salário,0.3006,0
49,Solteiro,2,9463.52,400,1,85.51,1,71,Poupança,0.0008,0
48,Solteiro,4,2858.75,709,3,8819.72,0,2,Poupança,0.2571,0
61,Solteiro,3,9258.65,745,0,1451.98,1,50,Premium,0.0131,1
54,Solteiro,0,5507.89,677,4,5248.36,0,20,Corrente,0.0794,0
22,Divorciado,0,4375.6,448,1,13956.67,0,101,Corrente,0.2658,0
34,Solteiro,1,1200.0,440,1,14049.46,0,66,Corrente,0.9757,0
28,Viúvo,1,4511.67,614,2,3011.31,1,119,Premium,0.0556,1
59,Viúvo,2,9230.46,613,1,2219.89,0,36,Corrente,0.02,0
20,Solteiro,0,8394.09,516,2,4282.76,0,89,Corrente,0.0425,1
29,Casado,0,5185.6,793,4,11036.19,1,2,Corrente,0.1774,0
52,Casado,1,1628.33,539,3,2028.62,0,10,Premium,0.1038,1
57,Casado,2,2107.09,315,2,2804.75,1,33,Corrente,0.1109,0
46,Solteiro,2,2368.52,566,2,2230.72,0,42,Poupança,0.0785,0
67,Solteiro,4,7695.39,672,1,13761.01,1,45,Salário,0.149,0
70,Solteiro,0,8579.3,651,3,788.34,1,0,Poupança,0.0077,0
25,Casado,1,4989.73,650,0,1419.13,0,8,Corrente,0.0237,0
72,Viúvo,4,3742.3,824,0,7562.83,1,96,Corrente,0.1684,0
53,Casado,2,8371.78,432,2,13901.05,1,20,Corrente,0.1384,1
54,Casado,2,2053.57,536,1,18751.98,0,76,Salário,0.761,0
23,Viúvo,1,4629.56,831,2,1486.45,1,11,Salário,0.0268,0
53,Casado,0,5657.41,304,0,2705.22,0,30,Corrente,0.0398,0
59,Solteiro,3,2343.0,591,0,25711.6,1,30,Corrente,0.9145,0
51,Divorciado,2,2910.21,784,2,1228.97,1,44,Corrente,0.0352,0
22,Casado,2,2715.66,782,2,40314.82,0,200,Poupança,1.2371,0
47,Solteiro,1,8041.82,699,4,2288.47,0,3,Corrente,0.0237,0
71,Casado,1,9285.92,702,1,15432.26,0,11,Premium,0.1385,0
59,Divorciado,0,4786.98,443,0,11291.97,1,59,Corrente,0.1966,0
25,Solteiro,2,3829.45,805,0,18535.93,1,11,Corrente,0.4034,0
72,Casado,1,3000.4,419,1,3793.14,1,2,Poupança,0.1054,1
72,Solteiro,0,4504.37,428,0,1006.84,1,51,Premium,0.0186,0
27,Solteiro,1,3124.45,658,3,21104.01,0,63,Corrente,0.5629,0
63,Solteiro,3,4257.42,526,0,211.28,0,3,Salário,0.0041,0
41,Casado,1,5533.08,631,4,920.31,1,86,Poupança,0.0139,0
51,Divorciado,1,3486.72,664,2,2361.45,0,9,Poupança,0.0564,0
43,Solteiro,2,4026.03,866,2,11467.51,0,5,Poupança,0.2374,0
62,Solteiro,3,4036.36,665,0,3948.9,0,18,Salário,0.0815,0
74,Solteiro,2,3706.09,507,0,5102.92,0,35,Poupança,0.1147,0
63,Solteiro,3,3396.38,701,1,2837.28,0,89,Corrente,0.0696,0
71,Casado,0,6405.49,475,2,4456.16,0,30,Salário,0.058,0
71,Casado,3,1200.0,736,2,2494.41,0,60,Corrente,0.1732,0
23,Casado,3,8435.7,609,1,12289.73,0,14,Corrente,0.1214,0
32,Casado,1,4838.82,660,1,45604.22,0,27,Corrente,0.7854,0
59,Casado,2,6025.04,332,5,5548.94,0,39,Poupança,0.0767,1
51,Solteiro,0,6312.69,262,1,14467.87,1,57,Salário,0.191,0
20,Solteiro,1,2729.85,374,0,1524.67,0,68,Poupança,0.0465,1
23,Divorciado,0,2214.1,861,1,7344.11,1,11,Poupança,0.2764,1
47,Casado,0,1919.33,427,1,456.72,0,11,Corrente,0.0198,0
53,Divorciado,4,3882.33,709,1,282.57,0,174,Premium,0.0061,0
27,Divorciado,0,6248.01,503,2,16289.3,0,80,Corrente,0.2173,0
27,Casado,2,3040.59,563,2,12106.1,0,65,Corrente,0.3318,0
25,Divorciado,1,6019.83,593,2,10433.06,0,14,Salário,0.1444,0
50,Casado,1,1200.0,846,0,9777.51,0,0,Salário,0.679,0
18,Solteiro,1,3536.08,687,0,5777.34,1,17,Corrente,0.1362,0
50,Solteiro,1,7417.84,657,3,5544.44,1,21,Poupança,0.0623,1
45,Solteiro,2,4072.57,794,1,981.21,0,22,Salário,0.0201,0
44,Solteiro,4,2427.14,505,1,1078.0,0,0,Corrente,0.037,0
56,Casado,1,2857.89,760,1,4575.14,0,25,Premium,0.1334,0
47,Casado,4,1200.0,735,2,19318.94,1,37,Corrente,1.3416,1
59,Casado,2,1970.5,733,0,16763.53,1,19,Poupança,0.7089,0
61,Casado,2,7143.1,576,4,3398.67,0,16,Corrente,0.0396,0
70,Solteiro,0,3043.49,534,1,16798.35,0,124,Corrente,0.46,0
63,Casado,0,3338.64,469,5,505.96,1,21,Corrente,0.0126,1
47,Casado,3,1200.0,478,1,21503.27,0,28,Corrente,1.4933,0
46,Solteiro,2,1200.0,462,2,11192.96,1,0,Premium,0.7773,1
